Booking Code,Name,Flight Code,Date,Checked In,Baggage Weight (kg),Baggage Volume (m^3)
JFKEK9422004248792,Elizabeth Edwards,EK942,200424,No,30.1,1.48
JFKEK9422004244258,Peter Wood,EK942,200424,Yes,14.04,1.97
JFKEK9422004245780,David Page,EK942,200424,Yes,19.43,2.05
PEKBA9650406233213,Kenneth Cantu,BA965,040623,Yes,30.75,1.21
PEKBA9650406237402,Gregory Graves,BA965,040623,No,12.7,0.64
PEKBA9650406234462,Calvin Miller,BA965,040623,Yes,21.29,1.63
PEKBA9650406236184,Mr. Jorge Jenkins DDS,BA965,040623,No,33.34,2.4
PEKBA9650406236378,Ian Hutchinson,BA965,040623,No,7.41,2.29
PEKBA9650406239485,Christopher Brown,BA965,040623,No,10.14,2.4
PEKBA9650406238679,Mr. Jonathan Allison,BA965,040623,Yes,6.32,0.59
PEKBA9650406231349,Kathleen Lewis,BA965,040623,No,7.39,2.19
PEKBA9650406233486,Michael Fleming,BA965,040623,Yes,17.99,1.71
PEKBA9650406238161,Dr. Derek Richardson PhD,BA965,040623,Yes,24.34,1.08
PEKBA9650406236027,Nicole Mitchell,BA965,040623,No,25.59,1.06
PEKBA9650406232367,Darren Gonzalez,BA965,040623,No,21.41,2.46
PEKBA9650406235041,Jimmy Bailey,BA965,040623,Yes,19.36,0.9
PEKBA9650406238489,Madison Mcdaniel MD,BA965,040623,No,14.65,0.55
PEKBA9650406237259,Marc Alvarado,BA965,040623,Yes,14.2,1.71
PEKBA9650406231025,Nicole Hester,BA965,040623,No,10.86,1.09
PEKBA9650406235504,Harry Bradley,BA965,040623,Yes,16.27,2.18
PEKBA9650406235150,Jessica Watts,BA965,040623,Yes,21.2,1.8
PEKBA9650406232999,Samantha Woodward,BA965,040623,No,32.24,0.51
PEKBA9650406234186,Peter Richards,BA965,040623,Yes,28.96,1.39
PEKBA9650406232239,Kendra Watts,BA965,040623,No,22.88,2.05
PEKBA9650406233531,Katherine Herman,BA965,040623,No,12.04,1.6
PEKBA9650406239418,Spencer Esparza,BA965,040623,Yes,26.04,2.25
PEKBA9650406239475,Adam Sanchez,BA965,040623,No,28.89,1.43
PEKBA9650406239318,Chelsea Gomez,BA965,040623,Yes,22.81,2.11
PEKBA9650406236091,Ronald Smith,BA965,040623,Yes,26.7,0.61
PEKBA9650406238088,Melody Lynch,BA965,040623,Yes,22.48,1.79
PEKBA9650406232390,John Nelson,BA965,040623,Yes,27.82,1.24
PEKBA9650406231026,Mackenzie Pierce,BA965,040623,No,5.87,2.37
PEKBA9650406235519,Catherine Walker,BA965,040623,Yes,6.52,0.56
PEKBA9650406234905,Cindy Mcdaniel,BA965,040623,No,28.5,2.34
PEKBA9650406236521,Debra Gomez,BA965,040623,No,31.79,1.72
PEKBA9650406236345,Brandon Eaton,BA965,040623,No,33.88,1.97
PEKBA9650406234518,Lauren Gonzalez,BA965,040623,No,8.37,1.46
PEKBA9650406233378,Kimberly Norman,BA965,040623,No,21.52,2.29
PEKBA9650406232170,Shari Spencer,BA965,040623,No,6.08,1.2
PEKBA9650406236962,Kimberly Smith,BA965,040623,No,26.27,0.89
PEKBA9650406236632,Kayla Howe,BA965,040623,Yes,21.59,1.25
PEKBA9650406235022,Angela Vasquez,BA965,040623,Yes,13.05,1.95
PEKBA9650406237880,Christopher Reed,BA965,040623,Yes,27.58,2.29
PEKBA9650406238757,Eric Gonzales,BA965,040623,No,17.65,2.35
PEKBA9650406234818,Terry Stewart,BA965,040623,No,17.1,1.23
PEKBA9650406236851,Cassandra Trevino,BA965,040623,No,8.95,2.47
PEKBA9650406239785,Luis Thomas,BA965,040623,Yes,14.87,1.62
PEKBA9650406238569,Peter Sexton,BA965,040623,No,6.98,1.58
PEKBA9650406235207,Maria Taylor,BA965,040623,Yes,17.53,1.6
PEKBA9650406231726,Sara Franklin,BA965,040623,Yes,16.82,2.06
PEKBA9650406231771,Brandy Dennis,BA965,040623,No,32.16,0.81
PEKBA9650406233582,Samuel Key,BA965,040623,No,11.93,1.93
PEKBA9650406231955,Jessica Ryan,BA965,040623,Yes,7.02,1.45
PEKBA9650406235272,Virginia Branch,BA965,040623,No,29.4,0.66
PEKBA9650406234520,Madison Huang,BA965,040623,Yes,23.23,2.3
PEKBA9650406236456,Sarah Miller,BA965,040623,Yes,26.71,2.42
PEKBA9650406236213,Thomas Rodriguez,BA965,040623,No,29.16,1.21
PEKBA9650406234341,Joseph Barker,BA965,040623,Yes,26.48,0.7
PEKBA9650406239547,Brent Baker,BA965,040623,Yes,20.14,2.06
PEKBA9650406237173,Mary Wright,BA965,040623,Yes,6.68,0.71
PEKBA9650406232007,Robert Johnson,BA965,040623,No,12.86,2.4
PEKBA9650406232459,Nicole Mccarthy,BA965,040623,No,9.98,1.94
PEKBA9650406234484,Caleb Smith,BA965,040623,Yes,34.76,1.86
PEKBA9650406235649,Raven Osborne,BA965,040623,No,32.79,0.69
PEKBA9650406234741,Jason Lopez,BA965,040623,Yes,33.77,1.03
PEKBA9650406232753,Veronica Horton,BA965,040623,Yes,18.98,1.25
PEKBA9650406239945,Robert Brown,BA965,040623,No,15.77,2.47
PEKBA9650406231908,Joseph Burns,BA965,040623,No,24.27,1.46
PEKBA9650406238801,Robert Johnson,BA965,040623,No,20.63,1.97
PEKBA9650406233368,Russell Nelson,BA965,040623,No,29.41,1.18
PEKBA9650406236470,Donald Bennett,BA965,040623,No,29.1,1.15
PEKBA9650406236299,Tiffany Booth,BA965,040623,Yes,34.67,2.32
PEKBA9650406237892,Thomas Calhoun,BA965,040623,No,20.06,2.01
PEKBA9650406231268,Jacob Zamora,BA965,040623,No,17.33,1.22
PEKBA9650406238062,Matthew Barry,BA965,040623,No,25.65,1.71
PEKBA9650406235860,Robin Bennett,BA965,040623,Yes,25.66,0.95
PEKBA9650406231690,Eric Richardson,BA965,040623,Yes,29.3,1.19
PEKBA9650406234646,Jermaine Mclaughlin,BA965,040623,Yes,23.54,1.41
PEKBA9650406237236,Joan Vang,BA965,040623,No,7.76,1.1
PEKBA9650406233591,Emily Gordon,BA965,040623,Yes,27.84,0.68
PEKBA9650406234772,Jessica Oneill DDS,BA965,040623,No,32.9,2.26
PEKBA9650406231652,Richard Davis,BA965,040623,No,19.37,0.64
PEKBA9650406234784,Christopher Bates,BA965,040623,No,9.21,1.24
PEKBA9650406233352,Charles Johns,BA965,040623,Yes,14.47,2.44
PEKBA9650406232678,Alan Murray,BA965,040623,Yes,10.92,1.73
PEKBA9650406233136,Kyle Hinton,BA965,040623,No,13.33,0.8
PEKBA9650406232465,Julia Shepherd,BA965,040623,Yes,20.65,0.65
PEKBA9650406238874,Dennis Wilson,BA965,040623,Yes,6.03,1.44
PEKBA9650406239293,Nicole Bennett,BA965,040623,No,14.91,1.8
PEKBA9650406232567,Laura Stephens,BA965,040623,Yes,16.68,0.66
PEKBA9650406231933,Cynthia Prince,BA965,040623,Yes,29.76,1.3
PEKBA9650406231908,Patrick Mathews,BA965,040623,No,22.21,2.12
PEKBA9650406235649,Anne Campbell,BA965,040623,No,13.03,2.15
PEKBA9650406231593,Brooke Barr,BA965,040623,Yes,15.35,1.3
PEKBA9650406234166,April Romero,BA965,040623,Yes,27.14,1.55
PEKBA9650406238797,Angela Richards,BA965,040623,No,12.03,1.54
PEKBA9650406235466,Yvonne Brewer,BA965,040623,Yes,18.49,1.85
PEKBA9650406234693,Richard Richmond,BA965,040623,Yes,12.56,1.62
PEKBA9650406235573,John Hall,BA965,040623,Yes,15.07,1.9
PEKBA9650406239378,Russell Goodman,BA965,040623,No,14.53,1.32
PEKBA9650406234986,David Barnes,BA965,040623,No,26.24,2.33
PEKBA9650406231724,Michelle Nguyen MD,BA965,040623,Yes,17.16,1.03
PEKBA9650406239079,Mariah Mayo,BA965,040623,Yes,29.64,2.13
PEKBA9650406232223,Rodney Perez,BA965,040623,Yes,32.64,1.88
PEKBA9650406237523,Lucas Taylor,BA965,040623,No,19.34,1.9
PEKBA9650406236742,Cory Hayes,BA965,040623,Yes,32.64,1.65
PEKBA9650406232409,Steve Rodriguez,BA965,040623,No,21.19,1.29
PEKBA9650406237063,Dominique Greer,BA965,040623,No,11.77,1.98
PEKBA9650406236373,Ashley Lee,BA965,040623,No,10.06,1.24
PEKBA9650406238184,Mark Morrison,BA965,040623,Yes,5.18,0.88
PEKBA9650406231590,Yvette Jackson,BA965,040623,No,28.85,0.71
PEKBA9650406237278,Rachel Cantrell,BA965,040623,No,10.73,2.28
PEKBA9650406234870,Lindsey Huff,BA965,040623,No,5.66,1.4
PEKBA9650406231880,Andrew Thompson,BA965,040623,Yes,7.2,1.55
PEKBA9650406233501,William Fernandez,BA965,040623,No,34.14,1.32
PEKBA9650406236024,Travis Adkins,BA965,040623,Yes,19.73,2.45
PEKBA9650406236377,Stephanie Berry,BA965,040623,No,27.25,1.12
PEKBA9650406238154,Terri Marquez,BA965,040623,Yes,23.07,2.26
PEKBA9650406236348,Jane Reyes,BA965,040623,No,31.68,1.14
PEKBA9650406231642,Jacob Murray,BA965,040623,No,26.61,0.77
PEKBA9650406234865,Ashley Abbott,BA965,040623,Yes,16.76,1.4
PEKBA9650406234433,Tony Burnett,BA965,040623,Yes,33.12,0.77
PEKBA9650406232910,Daniel Lawson,BA965,040623,No,32.16,2.08
PEKBA9650406235708,Thomas Bentley,BA965,040623,Yes,32.98,2.31
PEKBA9650406233826,Kenneth Campbell,BA965,040623,No,15.69,0.91
PEKBA9650406232858,Michele Young,BA965,040623,Yes,29.18,1.83
PEKBA9650406237054,Thomas Castro,BA965,040623,No,7.31,1.96
PEKBA9650406233180,Meghan Bell,BA965,040623,No,25.41,1.92
PEKBA9650406234294,Michael Santiago,BA965,040623,Yes,22.99,2.01
PEKBA9650406231446,Albert Thompson,BA965,040623,No,14.58,0.62
PEKBA9650406231790,Brandy Manning,BA965,040623,Yes,15.87,1.99
PEKBA9650406236463,Christopher Anderson,BA965,040623,No,26.75,0.87
PEKBA9650406238341,Nathan Allen,BA965,040623,Yes,30.78,1.42
PEKBA9650406233821,Michael Jones,BA965,040623,Yes,17.76,1.22
PEKBA9650406234088,Douglas Ramsey,BA965,040623,No,28.64,0.99
PEKBA9650406237682,Derrick Alvarez,BA965,040623,Yes,6.65,1.01
PEKBA9650406234934,Michael Marsh,BA965,040623,Yes,32.52,1.47
PEKBA9650406231007,Angela Marsh,BA965,040623,Yes,25.76,2.38
PEKBA9650406233073,David Carr,BA965,040623,Yes,25.92,1.62
PEKBA9650406233570,Tiffany Jones,BA965,040623,No,14.01,1.12
PEKBA9650406231659,Charles Ramos,BA965,040623,Yes,8.41,1.64
PEKBA9650406232380,Latasha Lee,BA965,040623,Yes,7.1,1.66
PEKBA9650406238800,Gloria Black,BA965,040623,No,10.89,1.4
PEKBA9650406235595,Angel Johnson,BA965,040623,Yes,8.22,0.88
PEKBA9650406236436,Patrick Gardner,BA965,040623,No,22.33,1.07
PEKBA9650406236440,Sharon Schultz,BA965,040623,No,6.27,0.71
PEKBA9650406236855,Lori Smith,BA965,040623,No,32.11,1.98
PEKBA9650406233494,Juan Scott,BA965,040623,Yes,13.77,2.27
PEKBA9650406234396,Rebecca Montgomery,BA965,040623,Yes,34.57,1.35
PEKBA9650406238251,Craig Terry,BA965,040623,No,32.35,0.85
PEKBA9650406237213,Brandon Hamilton,BA965,040623,No,28.77,0.75
PEKBA9650406234374,Danielle Richards,BA965,040623,No,28.76,0.56
PEKBA9650406239281,Jacqueline Conner,BA965,040623,No,32.45,0.66
PEKBA9650406234226,Seth Oliver,BA965,040623,Yes,34.89,1.91
PEKBA9650406239080,Chad Chavez,BA965,040623,Yes,18.66,0.53
PEKBA9650406237121,Alexander Miller,BA965,040623,Yes,33.25,0.81
PEKBA9650406232668,Rebecca Rivera,BA965,040623,No,12.78,2.39
PEKBA9650406236155,Arthur Baker,BA965,040623,Yes,10.09,1.79
PEKBA9650406233129,Matthew Oliver,BA965,040623,Yes,25.98,1.64
PEKBA9650406237597,Joseph Thomas,BA965,040623,No,9.99,2.07
PEKBA9650406235389,Anthony Phillips,BA965,040623,Yes,18.87,2.11
PEKBA9650406232748,Michaela Green,BA965,040623,Yes,30.27,2.41
PEKBA9650406233813,Kayla Harrington,BA965,040623,No,6.04,1.7
PEKBA9650406237174,Michael Jones,BA965,040623,No,29.86,1.05
PEKBA9650406236516,Mr. Michael Kelly Jr.,BA965,040623,No,15.32,1.11
PEKBA9650406239477,Amber Cunningham,BA965,040623,Yes,8.38,1.35
PEKBA9650406231394,Victoria Haynes,BA965,040623,Yes,5.86,2.47
PEKBA9650406239082,Angelica Baldwin,BA965,040623,Yes,20.69,1.35
PEKBA9650406231781,Derek Chambers,BA965,040623,Yes,11.04,1.83
PEKBA9650406233500,Ashlee Vazquez,BA965,040623,Yes,30.05,0.99
PEKBA9650406234096,Dr. Ashley Richardson,BA965,040623,Yes,34.2,2.28
PEKBA9650406233002,Christine Clayton,BA965,040623,Yes,28.8,1.99
PEKBA9650406231772,Diana Garcia,BA965,040623,Yes,28.91,2.19
PEKBA9650406237985,Ryan Eaton,BA965,040623,Yes,12.66,2.13
PEKBA9650406239770,Tracey Wise,BA965,040623,No,27.92,0.94
PEKBA9650406232814,Louis Rodriguez,BA965,040623,Yes,28.17,1.85
PEKBA9650406232930,Kathleen Leach,BA965,040623,Yes,18.61,1.03
PEKBA9650406231964,Jacqueline Bartlett,BA965,040623,No,13.69,0.64
PEKBA9650406231851,Mr. Michael Ford,BA965,040623,Yes,15.55,1.9
PEKBA9650406239458,Daniel Patterson,BA965,040623,No,32.53,0.93
PEKBA9650406234957,Crystal Mendoza,BA965,040623,No,15.28,0.92
PEKBA9650406239388,Kari Lopez,BA965,040623,Yes,8.64,0.93
PEKBA9650406232541,Brian Wood,BA965,040623,No,18.96,1.96
PEKBA9650406234105,Rachel Martinez,BA965,040623,No,34.23,2.37
PEKBA9650406237329,Joshua Barnes,BA965,040623,Yes,6.26,0.63
PEKBA9650406237874,Robert Daniels,BA965,040623,Yes,22.28,2.14
PEKBA9650406233447,Joshua Hughes,BA965,040623,No,16.29,1.48
PEKBA9650406236950,Nicole Thomas,BA965,040623,Yes,22.15,2.02
PEKBA9650406232803,Rachel Wilcox,BA965,040623,Yes,30.25,2.37
PEKBA9650406239196,Bruce Johnson,BA965,040623,Yes,22.26,2.38
PEKBA9650406238781,Patricia Murray,BA965,040623,Yes,16.63,2.5
PEKBA9650406231969,Jamie Bryan,BA965,040623,Yes,31.48,1.0
PEKBA9650406237180,John Wright,BA965,040623,No,23.07,1.55
PEKBA9650406232548,Gregory Long,BA965,040623,No,20.43,0.87
PEKBA9650406232122,Sonia Pearson,BA965,040623,Yes,24.28,0.83
PEKBA9650406238181,Faith Carter,BA965,040623,No,25.99,0.64
PEKBA9650406234730,Cheryl Mitchell,BA965,040623,Yes,33.84,1.23
PEKBA9650406239030,Rhonda Lopez,BA965,040623,Yes,9.4,2.44
PEKBA9650406235379,Cory Phillips,BA965,040623,Yes,34.36,1.05
PEKBA9650406236268,Sandra Thornton,BA965,040623,No,21.45,2.12
PEKBA9650406232422,Lori Farley,BA965,040623,No,18.27,0.93
PEKBA9650406233118,Angela Mason,BA965,040623,No,27.16,1.72
PEKBA9650406235510,Theresa Pope,BA965,040623,Yes,34.07,1.12
PEKBA9650406233433,Aaron Proctor,BA965,040623,Yes,32.94,1.53
PEKBA9650406235797,Bradley Jones,BA965,040623,Yes,10.75,2.19
PEKBA9650406236782,Michelle Ward,BA965,040623,Yes,29.24,0.53
PEKBA9650406235715,Mrs. Theresa Cordova,BA965,040623,Yes,11.16,1.66
PEKBA9650406234894,Shannon Evans MD,BA965,040623,No,23.18,1.44
PEKBA9650406236860,Debra Huynh,BA965,040623,No,18.29,2.37
PEKBA9650406235012,Michael Guerra,BA965,040623,No,14.74,0.84
PEKBA9650406239508,Deborah Mcmillan,BA965,040623,No,12.7,2.23
PEKBA9650406231395,Matthew Mcdonald,BA965,040623,Yes,25.89,2.42
PEKBA9650406237564,William Carpenter,BA965,040623,Yes,5.19,0.62
PEKBA9650406232046,John Gill,BA965,040623,No,8.65,1.7
AMSBA1640610231722,Jessica Johnson,BA164,061023,No,9.42,0.7
AMSBA1640610239934,Ashley Wallace,BA164,061023,Yes,23.89,2.21
AMSBA1640610234449,Kimberly Wilson,BA164,061023,No,10.95,1.84
AMSBA1640610232226,Brendan Maynard,BA164,061023,No,14.97,0.98
AMSBA1640610235011,Colin Jones,BA164,061023,Yes,33.36,1.55
AMSBA1640610232627,Stefanie Ramirez,BA164,061023,No,24.3,2.11
AMSBA1640610238727,Allen Simpson,BA164,061023,Yes,29.44,1.51
AMSBA1640610238104,George Smith,BA164,061023,No,6.44,0.52
AMSBA1640610234418,Chad Allison,BA164,061023,Yes,9.4,1.84
AMSBA1640610239649,Molly Gardner,BA164,061023,No,31.26,2.09
AMSBA1640610231226,Jasmine Palmer,BA164,061023,No,31.76,2.07
AMSBA1640610239616,Curtis Thompson,BA164,061023,Yes,12.36,1.87
AMSBA1640610232089,Karen Fisher,BA164,061023,Yes,11.94,0.96
AMSBA1640610235465,James Larson,BA164,061023,No,19.42,2.4
AMSBA1640610239519,Allison Hunt,BA164,061023,No,28.93,1.02
AMSBA1640610234406,Lori Christian,BA164,061023,Yes,12.99,0.81
AMSBA1640610238616,David Allen,BA164,061023,Yes,21.49,1.24
AMSBA1640610238691,Henry Jarvis,BA164,061023,No,29.14,0.95
AMSBA1640610236213,Jaime Green,BA164,061023,No,18.9,2.23
AMSBA1640610234954,Devon Newman,BA164,061023,No,22.49,1.58
AMSBA1640610233379,Amber Turner,BA164,061023,No,24.11,2.09
AMSBA1640610238796,Joseph Palmer,BA164,061023,No,14.05,1.77
AMSBA1640610231532,Kevin Rubio,BA164,061023,No,32.39,1.64
AMSBA1640610234739,Jared Bradley,BA164,061023,No,5.09,1.59
AMSBA1640610239008,Benjamin Jones,BA164,061023,No,30.48,2.29
AMSBA1640610235552,Edward Reid,BA164,061023,Yes,12.83,2.45
AMSBA1640610231042,Michelle Acevedo,BA164,061023,No,23.21,0.99
AMSBA1640610239219,David Hernandez,BA164,061023,Yes,17.37,0.97
AMSBA1640610232144,Margaret Jenkins,BA164,061023,No,23.9,2.31
AMSBA1640610239175,Johnny Brooks,BA164,061023,No,6.59,0.84
AMSBA1640610235136,Alison Robinson,BA164,061023,No,13.4,0.93
AMSBA1640610238091,Preston Russell,BA164,061023,No,8.59,1.2
AMSBA1640610239551,Anthony Smith,BA164,061023,Yes,31.01,0.91
AMSBA1640610235187,Melissa Berger,BA164,061023,Yes,19.2,1.34
AMSBA1640610239960,Elizabeth Perez,BA164,061023,No,21.06,1.36
AMSBA1640610234458,Natasha Griffin,BA164,061023,Yes,25.87,1.37
AMSBA1640610239440,Heather Francis,BA164,061023,Yes,11.93,1.0
AMSBA1640610232646,Jennifer Fuentes,BA164,061023,No,17.91,1.4
AMSBA1640610239035,Douglas Clarke,BA164,061023,No,19.37,1.73
AMSBA1640610235467,Rebecca Smith,BA164,061023,No,11.73,0.67
AMSBA1640610231143,Jenna Austin,BA164,061023,Yes,32.72,2.14
AMSBA1640610237126,Holly Wilson,BA164,061023,No,5.94,0.99
AMSBA1640610236746,Laura Parsons,BA164,061023,Yes,33.06,1.54
AMSBA1640610237237,Cory Thompson,BA164,061023,No,30.98,1.71
AMSBA1640610235200,Mikayla Sanchez,BA164,061023,No,20.58,0.97
AMSBA1640610237391,John Hoffman,BA164,061023,Yes,22.6,0.71
AMSBA1640610233427,Susan Alexander,BA164,061023,No,24.33,1.32
AMSBA1640610233509,Jenna Padilla,BA164,061023,Yes,33.59,1.66
AMSBA1640610239441,Ashley Douglas,BA164,061023,No,19.58,1.22
AMSBA1640610231878,Katelyn Johnson,BA164,061023,Yes,15.94,1.2
AMSBA1640610231253,Christopher Johnson,BA164,061023,No,13.82,0.81
AMSBA1640610235325,Jennifer Thomas,BA164,061023,Yes,13.86,2.04
AMSBA1640610232947,Laura Fisher,BA164,061023,No,12.13,1.66
AMSBA1640610236788,Leslie Robertson,BA164,061023,Yes,28.04,1.68
AMSBA1640610236713,David Blackwell,BA164,061023,Yes,25.11,2.49
AMSBA1640610239716,Jennifer Herrera,BA164,061023,Yes,25.51,1.41
AMSBA1640610235570,Shari Campbell DDS,BA164,061023,Yes,9.08,0.67
AMSBA1640610237479,Kathleen Blankenship,BA164,061023,No,34.44,1.69
AMSBA1640610232871,Bradley Ramsey,BA164,061023,Yes,14.58,1.34
AMSBA1640610232134,Lori Lloyd,BA164,061023,No,7.0,2.44
AMSBA1640610236697,Jason Harvey,BA164,061023,No,17.84,1.51
AMSBA1640610237624,Jessica Fisher,BA164,061023,No,15.71,1.96
AMSBA1640610236747,Julia Heath,BA164,061023,Yes,6.09,1.08
AMSBA1640610239085,Shannon Walsh,BA164,061023,Yes,19.76,0.86
AMSBA1640610232997,Krystal Bishop,BA164,061023,Yes,34.96,2.24
AMSBA1640610236103,Robert Glenn,BA164,061023,No,34.53,2.34
AMSBA1640610232317,Brooke Conley,BA164,061023,Yes,27.41,0.64
AMSBA1640610239241,Oscar Dunn,BA164,061023,Yes,19.28,1.87
AMSBA1640610234767,Teresa Conner,BA164,061023,Yes,9.17,1.81
AMSBA1640610231558,Christopher Savage,BA164,061023,Yes,32.88,1.75
AMSBA1640610236805,Thomas Stewart,BA164,061023,No,16.98,1.86
AMSBA1640610235385,Daniel Thomas,BA164,061023,Yes,15.35,1.93
AMSBA1640610236519,Stephanie Schultz,BA164,061023,Yes,20.44,1.32
AMSBA1640610234783,Paul Gonzalez,BA164,061023,Yes,23.69,2.49
AMSBA1640610238808,Mrs. Jodi Pierce DDS,BA164,061023,No,21.78,0.52
AMSBA1640610232243,Robert Perry,BA164,061023,No,15.43,2.11
AMSBA1640610238562,Courtney Lee,BA164,061023,No,21.88,2.5
AMSBA1640610233529,Debra Martin,BA164,061023,No,15.24,2.19
AMSBA1640610234459,Cody Torres,BA164,061023,No,7.8,1.97
AMSBA1640610234534,Mrs. Lisa Moreno MD,BA164,061023,Yes,32.28,1.79
AMSBA1640610238598,Cassie Thompson,BA164,061023,Yes,34.15,1.55
AMSBA1640610239306,Rachel Ruiz,BA164,061023,Yes,26.02,1.42
AMSBA1640610238012,Crystal Wiggins,BA164,061023,No,22.95,2.2
AMSBA1640610239696,Christopher Brooks,BA164,061023,No,31.92,0.57
AMSBA1640610233350,Tiffany Kline,BA164,061023,No,20.01,1.27
AMSBA1640610232192,Anna Moran MD,BA164,061023,No,32.96,1.61
AMSBA1640610232104,Veronica Brown,BA164,061023,Yes,20.01,0.84
AMSBA1640610232782,Tammy Chapman,BA164,061023,No,7.05,2.16
AMSBA1640610238121,Vanessa Randolph,BA164,061023,Yes,5.32,1.68
AMSBA1640610234900,Kayla Lang,BA164,061023,Yes,9.7,1.23
AMSBA1640610238545,Lisa Lee,BA164,061023,No,17.09,2.23
AMSBA1640610234888,Willie Morgan,BA164,061023,No,5.15,0.72
AMSBA1640610232537,Bill Webster,BA164,061023,No,29.54,1.15
AMSBA1640610238205,Nicole Morrison,BA164,061023,Yes,9.09,0.76
AMSBA1640610239730,Patricia Wilson,BA164,061023,Yes,22.08,1.42
AMSBA1640610237457,Christina Hill,BA164,061023,No,11.85,2.19
AMSBA1640610238409,Darlene Stewart,BA164,061023,Yes,29.49,2.42
AMSBA1640610234958,Noah Escobar,BA164,061023,Yes,13.04,2.08
AMSBA1640610232145,Brittney Snyder,BA164,061023,No,30.51,2.46
AMSBA1640610235077,Rebecca White,BA164,061023,Yes,11.42,1.39
AMSBA1640610231684,Brandon Wood,BA164,061023,Yes,7.56,0.89
AMSBA1640610237107,Teresa Krueger,BA164,061023,No,8.32,1.37
AMSBA1640610237006,Tyler Ortiz,BA164,061023,Yes,7.71,1.51
AMSBA1640610237924,Julie Williams,BA164,061023,No,17.78,1.98
AMSBA1640610235295,Gary White,BA164,061023,No,25.69,2.33
AMSBA1640610239330,Margaret Shaffer,BA164,061023,Yes,6.4,2.15
AMSBA1640610233368,Nicholas Pratt,BA164,061023,Yes,10.2,1.8
AMSBA1640610231398,Tracy Sutton,BA164,061023,No,18.31,0.9
AMSBA1640610233267,Austin Black,BA164,061023,No,6.34,1.8
AMSBA1640610238388,Jose Collier,BA164,061023,Yes,6.56,0.94
AMSBA1640610239035,Barbara Cook,BA164,061023,Yes,6.51,0.8
AMSBA1640610231019,Anthony Miller,BA164,061023,Yes,28.59,2.34
AMSBA1640610235609,Laura Schwartz,BA164,061023,Yes,33.46,1.72
AMSBA1640610231046,Jill Ibarra,BA164,061023,No,26.72,1.28
AMSBA1640610238828,Joseph Walker,BA164,061023,Yes,8.78,2.02
AMSBA1640610237936,Jeffery Hicks,BA164,061023,Yes,9.77,1.51
AMSBA1640610233434,Kristina Banks,BA164,061023,No,33.76,1.26
AMSBA1640610239441,Steven Bowers,BA164,061023,Yes,23.34,1.28
AMSBA1640610239565,Victor Dickerson,BA164,061023,No,19.84,1.73
AMSBA1640610236534,Carrie Perkins,BA164,061023,Yes,29.06,1.14
AMSBA1640610233732,Sandy Mullins,BA164,061023,No,26.23,2.17
AMSBA1640610237939,Alexander Ingram,BA164,061023,Yes,8.51,0.81
AMSBA1640610232243,Heather Rowland,BA164,061023,Yes,6.65,0.97
AMSBA1640610232828,Stacy Lamb,BA164,061023,Yes,17.09,1.23
AMSBA1640610233262,Heather Zhang,BA164,061023,Yes,29.75,1.36
AMSBA1640610235261,Ruth Robinson,BA164,061023,Yes,11.45,0.81
AMSBA1640610232551,Mrs. Amy Owen,BA164,061023,No,20.46,0.71
AMSBA1640610235659,Cheryl Contreras,BA164,061023,No,18.15,1.73
AMSBA1640610236755,Jonathan Adams,BA164,061023,No,19.89,1.19
AMSBA1640610236227,Teresa Brown,BA164,061023,No,30.81,1.52
AMSBA1640610237032,Claudia Ramos,BA164,061023,Yes,23.89,1.3
AMSBA1640610232425,Jamie Alvarez,BA164,061023,Yes,21.82,0.58
AMSBA1640610238977,Paula Ford,BA164,061023,Yes,12.77,0.88
AMSBA1640610238625,Charlene Morales,BA164,061023,Yes,18.8,1.08
AMSBA1640610236171,Mark Simpson,BA164,061023,No,16.23,2.41
AMSBA1640610237560,Nancy Ewing,BA164,061023,No,29.4,2.32
AMSBA1640610233770,Jenny Bowen,BA164,061023,No,16.46,2.3
AMSBA1640610234968,Bryan Mann,BA164,061023,Yes,13.43,1.27
AMSBA1640610231820,Lee Mcmillan,BA164,061023,No,31.99,1.03
AMSBA1640610237369,Frank Armstrong,BA164,061023,Yes,17.12,0.56
AMSBA1640610234653,Shawn Roman,BA164,061023,No,21.15,1.72
AMSBA1640610237598,Jonathan Patton,BA164,061023,No,10.29,1.39
AMSBA1640610238854,William Miller,BA164,061023,Yes,34.73,1.37
AMSBA1640610237213,Theresa Morton,BA164,061023,Yes,13.39,1.87
AMSBA1640610234231,Nancy Hooper,BA164,061023,No,19.06,1.92
AMSBA1640610237605,Donna Wilson,BA164,061023,Yes,25.76,1.2
AMSBA1640610232357,Colleen Nguyen,BA164,061023,No,6.34,2.46
AMSBA1640610231765,Jessica Jones,BA164,061023,Yes,26.17,0.8
AMSBA1640610233564,Melissa Cross,BA164,061023,No,18.98,1.49
AMSBA1640610234752,Steven Myers,BA164,061023,No,28.25,0.91
AMSBA1640610231610,Paul Lin,BA164,061023,No,24.12,1.01
AMSBA1640610232756,Jill Gutierrez,BA164,061023,No,26.47,1.26
AMSBA1640610235077,Maria Drake,BA164,061023,Yes,30.33,1.83
AMSBA1640610238880,Albert Snow,BA164,061023,No,19.82,1.24
AMSBA1640610233824,Krystal Skinner,BA164,061023,No,23.64,0.73
AMSBA1640610238495,Tiffany Mcdonald,BA164,061023,No,5.1,1.06
